,sending_celltype,receiving_celltype,interaction_score,ligand,receptor,interaction_name
12618,myCAF_expanding,cancer_non_expanding,1.3033009977597843e-05,Col6a3,Itga11,Col6a3::Itga11
12619,cancer_expanding,Endothelial_expanding,1.3023484455623084e-05,Lamc1,Itga1,Lamc1::Itga1
12620,Pericyte_expanding,cancer_expanding,1.3016763180733982e-05,Col6a3,Itga11,Col6a3::Itga11
12621,iCAF_non_expanding,AT2_non_expanding,1.301077069674951e-05,Lama1,Itgav,Lama1::Itgav
12622,cancer_non_expanding,AT2_expanding,1.3009134819148538e-05,Angptl1,Itgb1,Angptl1::Itgb1
12623,Mac_expanding,myCAF_expanding,1.2999214902764994e-05,Angpt2,Itgb1,Angpt2::Itgb1
12624,AT2_expanding,Mac_non_expanding,1.299859249122504e-05,Sema4d,Plxnb2,Sema4d::Plxnb2
12625,Pericyte_expanding,cancer_expanding,1.2995904774729955e-05,Ptn,Alk,Ptn::Alk
12626,iCAF_expanding,iCAF_non_expanding,1.2994942566393601e-05,Col4a1,Itgb8,Col4a1::Itgb8
12627,AT2_expanding,cancer_expanding,1.2985376304185664e-05,Col4a2,Itga1,Col4a2::Itga1
12628,cancer_non_expanding,Alveolar Macrophage_non_expanding,1.2985100312796271e-05,Sema3c,Nrp1,Sema3c::Nrp1
12629,cancer_non_expanding,cancer_expanding,1.2984661078856172e-05,Col4a3,Itga9,Col4a3::Itga9
12630,Endothelial_expanding,Mesothelial_non_expanding,1.2982322175950176e-05,Pdgfd,Pdgfrb,Pdgfd::Pdgfrb
12631,Mac_expanding,Mesothelial_non_expanding,1.2973270664379101e-05,Slc6a6,Gabre,Slc6a6::Gabre
12632,cancer_expanding,Mac_expanding,1.2969677254331332e-05,Col4a6,Itga1,Col4a6::Itga1
12633,Mac_expanding,Mac_expanding,1.2969647704675652e-05,Lamb3,Itga1,Lamb3::Itga1
12634,myCAF_expanding,cancer_expanding,1.2967036116380268e-05,Col1a2,Itga1,Col1a2::Itga1
12635,iCAF_expanding,AT2_expanding,1.296636085309844e-05,Col4a1,Itgav,Col4a1::Itgav
12636,cancer_non_expanding,myCAF_expanding,1.2962783597943413e-05,Sdc1,Adgra2,Sdc1::Adgra2
12637,iCAF_expanding,cancer_non_expanding,1.2959990869611665e-05,Col4a2,Cd44,Col4a2::Cd44
12638,Mesothelial_non_expanding,cancer_expanding,1.295907094643555e-05,Vegfa,Flt1,Vegfa::Flt1
12639,iCAF_expanding,Endothelial_non_expanding,1.295723833233568e-05,Postn,Itgb3,Postn::Itgb3
12640,Mac_expanding,Mac_non_expanding,1.2948674756731865e-05,Cd86,Cd28,Cd86::Cd28
12641,myCAF_non_expanding,cancer_non_expanding,1.2937964212321644e-05,Itgav,Adgre5,Itgav::Adgre5
12642,Mac_non_expanding,Mac_expanding,1.2930254021291472e-05,Hspg2,Dag1,Hspg2::Dag1
12643,Mac_expanding,AT2_non_expanding,1.2929883453593236e-05,Sema4a,Nrp1,Sema4a::Nrp1
12644,iCAF_non_expanding,myCAF_expanding,1.2929719569882232e-05,Lama2,Itgb1,Lama2::Itgb1
12645,Endothelial_non_expanding,Pecam1+ Mac_non_expanding,1.2925845497471419e-05,Vwf,Itgb3,Vwf::Itgb3
12646,myCAF_non_expanding,cancer_expanding,1.2921004008702448e-05,Igf1,Itgav,Igf1::Itgav
12647,Pecam1+ Mac_non_expanding,cancer_non_expanding,1.2915367570059565e-05,Lama4,Itga7,Lama4::Itga7
12648,myCAF_non_expanding,cancer_non_expanding,1.2914196591137358e-05,Col1a2,Itgb1,Col1a2::Itgb1
12649,Mesothelial_non_expanding,cancer_non_expanding,1.2914193270109669e-05,Lamb2,Itga9,Lamb2::Itga9
12650,Mesothelial_expanding,cancer_non_expanding,1.29093730255737e-05,Tgfb3,Acvr1b,Tgfb3::Acvr1b
12651,Pericyte_expanding,cancer_expanding,1.2904964348838264e-05,Lamb1,Itga6,Lamb1::Itga6
12652,cancer_expanding,myCAF_expanding,1.29018840754792e-05,Bdnf,Sort1,Bdnf::Sort1
12653,Mac_expanding,cancer_expanding,1.2886519579717077e-05,Col4a3,Adgrg6,Col4a3::Adgrg6
12654,cancer_non_expanding,cancer_expanding,1.2885552666568161e-05,Sema3a,Plxna4,Sema3a::Plxna4
12655,myCAF_expanding,Mesothelial_expanding,1.2883387940501099e-05,Tgfb1,Acvr1,Tgfb1::Acvr1
12656,myCAF_non_expanding,cancer_non_expanding,1.2881455425803558e-05,Hspg2,Dag1,Hspg2::Dag1
12657,Mesothelial_non_expanding,cancer_non_expanding,1.2879510005279446e-05,Efna5,Epha7,Efna5::Epha7
12658,Mac_non_expanding,AT2_expanding,1.2879218212917084e-05,Lamc1,Cd44,Lamc1::Cd44
12659,cancer_expanding,cancer_expanding,1.2878086768940832e-05,Slc18a2,Htr1f,Slc18a2::Htr1f
12660,Endothelial_non_expanding,Mac_expanding,1.2874513647484335e-05,Lamc1,Itgav,Lamc1::Itgav
12661,Mesothelial_non_expanding,Alveolar Macrophage_non_expanding,1.2874512567590554e-05,Thbs2,Cd47,Thbs2::Cd47
12662,AT2_non_expanding,myCAF_non_expanding,1.2872504461980252e-05,Cdh1,Itgb1,Cdh1::Itgb1
12663,iCAF_expanding,cancer_expanding,1.2871788783467241e-05,Col6a2,Itga2,Col6a2::Itga2
12664,iCAF_expanding,cancer_non_expanding,1.2866650189805631e-05,Col4a1,Adgrg6,Col4a1::Adgrg6
12665,Club cell_non_expanding,cancer_expanding,1.2859805706852554e-05,Efna4,Epha7,Efna4::Epha7
12666,myCAF_expanding,cancer_expanding,1.2854386504410092e-05,Itgb1,Adgre5,Itgb1::Adgre5
12667,cancer_non_expanding,Mac_non_expanding,1.2847218931677592e-05,Col4a6,Itga2,Col4a6::Itga2
12668,cancer_expanding,AT2_non_expanding,1.2847170714769653e-05,Lama3,Cd44,Lama3::Cd44
12669,myCAF_expanding,Mac_expanding,1.2845358170250401e-05,Col6a2,Itga9,Col6a2::Itga9
12670,AT2_expanding,AT2_non_expanding,1.284469172155645e-05,Ccl25,Ackr4,Ccl25::Ackr4
12671,myCAF_expanding,Club cell_expanding,1.2823781259270296e-05,Lama1,Itga3,Lama1::Itga3
12672,cancer_expanding,AT2_expanding,1.2817101596871408e-05,Angptl4,Sdc1,Angptl4::Sdc1
12673,iCAF_non_expanding,Endothelial_non_expanding,1.2815224779197812e-05,Igf1,Itga6,Igf1::Itga6
12674,cancer_non_expanding,myCAF_expanding,1.2809842431830238e-05,Col4a5,Itgb8,Col4a5::Itgb8
12675,Mac_non_expanding,cancer_expanding,1.2808890824668312e-05,Tg,Thra,Tg::Thra
12676,myCAF_non_expanding,cancer_non_expanding,1.2802982226571811e-05,Col4a1,Sdc1,Col4a1::Sdc1
12677,Pericyte_expanding,Mac_non_expanding,1.2802283646287223e-05,Jag1,Notch1,Jag1::Notch1
12678,Mesothelial_non_expanding,Mac_non_expanding,1.2797007061351622e-05,Csf1,Csf1r,Csf1::Csf1r
12679,myCAF_expanding,MonoMac_non_expanding,1.2789385343865772e-05,Tgfb2,Tgfbr1,Tgfb2::Tgfbr1
12680,iCAF_expanding,myCAF_expanding,1.2782532113101385e-05,Sdc2,Adgra2,Sdc2::Adgra2
12681,Endothelial_expanding,cancer_non_expanding,1.2781647297838946e-05,Col4a1,Sdc1,Col4a1::Sdc1
12682,Pericyte_expanding,cancer_expanding,1.2780476316093013e-05,Lama2,Itgav,Lama2::Itgav
12683,Pericyte_expanding,cancer_expanding,1.2779587017417796e-05,Lama2,Itga3,Lama2::Itga3
12684,AT2_expanding,myCAF_expanding,1.27762113957674e-05,Cdh1,Itgb1,Cdh1::Itgb1
12685,cancer_non_expanding,iCAF_expanding,1.2771023398169919e-05,Col4a1,Itgb1,Col4a1::Itgb1
12686,myCAF_expanding,AT2_non_expanding,1.2764330675572595e-05,Thbs2,Sdc4,Thbs2::Sdc4
12687,Endothelial_non_expanding,cancer_non_expanding,1.2763235393384688e-05,Lama1,Itgb4,Lama1::Itgb4
12688,cancer_expanding,AT2_non_expanding,1.275572386425044e-05,Efna5,Epha4,Efna5::Epha4
12689,iCAF_expanding,Alveolar Macrophage_expanding,1.275496570462157e-05,Pros1,Axl,Pros1::Axl
12690,myCAF_non_expanding,Club cell_non_expanding,1.2749816301241965e-05,Sdc2,Adgra2,Sdc2::Adgra2
12691,Alveolar Macrophage_expanding,Alveolar Macrophage_non_expanding,1.2738794785796659e-05,Pros1,Mertk,Pros1::Mertk
12692,cancer_expanding,Mac_non_expanding,1.2737962715034379e-05,Col6a1,Itgb1,Col6a1::Itgb1
12693,myCAF_non_expanding,Mac_non_expanding,1.2736718543797753e-05,Igf1,Itga6,Igf1::Itga6
12694,Mesothelial_non_expanding,cancer_non_expanding,1.2733290279915463e-05,Thbs2,Itgav,Thbs2::Itgav
12695,Pericyte_expanding,Mac_non_expanding,1.2727727539531103e-05,Lama4,Itga7,Lama4::Itga7
12696,cancer_non_expanding,cancer_expanding,1.2726460436994194e-05,Sema3a,Plxna1,Sema3a::Plxna1
12697,myCAF_non_expanding,cancer_expanding,1.2722328023942357e-05,Cspg4,Itga3,Cspg4::Itga3
12698,Pericyte_non_expanding,cancer_non_expanding,1.2717899286175005e-05,Col4a2,Itga3,Col4a2::Itga3
12699,Mac_non_expanding,cancer_expanding,1.2714226307892694e-05,Nrg1,Itgav,Nrg1::Itgav
12700,cancer_expanding,Endothelial_non_expanding,1.2714083531604894e-05,Itgb3,Adgre5,Itgb3::Adgre5
12701,iCAF_expanding,cancer_expanding,1.2711864377821956e-05,Wnt4,Lrp5,Wnt4::Lrp5
12702,iCAF_non_expanding,myCAF_non_expanding,1.270731607127084e-05,Col1a2,Itgav,Col1a2::Itgav
12703,Alveolar Macrophage_non_expanding,Mac_non_expanding,1.270534528175022e-05,Slc6a6,Gabbr1,Slc6a6::Gabbr1
12704,myCAF_expanding,migDC_expanding,1.2693161661067703e-05,Lama2,Adgrg6,Lama2::Adgrg6
12705,cancer_expanding,myCAF_non_expanding,1.2688372801270897e-05,Tnc,Itgav,Tnc::Itgav
12706,cancer_non_expanding,AT2_non_expanding,1.2687890414168471e-05,Slc6a6,Gabbr1,Slc6a6::Gabbr1
12707,Alveolar Macrophage_non_expanding,AT2_expanding,1.2677766476703893e-05,Lipa,Rora,Lipa::Rora
12708,myCAF_non_expanding,AT2_expanding,1.2676640402176033e-05,Tnc,Sdc1,Tnc::Sdc1
12709,Mesothelial_expanding,AT2_expanding,1.267463009979095e-05,Thbs1,Sdc4,Thbs1::Sdc4
12710,Alveolar Macrophage_expanding,cancer_expanding,1.2668088532361699e-05,Pros1,Axl,Pros1::Axl
12711,Pericyte_expanding,cancer_expanding,1.2666395065949539e-05,Lama2,Itga2,Lama2::Itga2
12712,AT2_non_expanding,Mac_expanding,1.2659084626736688e-05,Bmp5,Bmpr1a,Bmp5::Bmpr1a
12713,cancer_non_expanding,cancer_non_expanding,1.2658683061197497e-05,Slc18a2,Htr1f,Slc18a2::Htr1f
12714,iCAF_expanding,cancer_expanding,1.265675015903089e-05,Aldh1a1,Rarg,Aldh1a1::Rarg
12715,Pericyte_non_expanding,AT2_non_expanding,1.2652980490350569e-05,Col1a1,Itga9,Col1a1::Itga9
12716,MonoMac_non_expanding,cancer_non_expanding,1.2649845710461578e-05,Thbs1,Itga3,Thbs1::Itga3
12717,iCAF_expanding,cancer_non_expanding,1.2649574490337406e-05,Bmp5,Bmpr1a,Bmp5::Bmpr1a
12718,Pericyte_non_expanding,myCAF_non_expanding,1.2649434247176043e-05,Col4a1,Adgrg6,Col4a1::Adgrg6
12719,AT2_non_expanding,MonoMac_expanding,1.2647775716683717e-05,Angptl2,Tlr4,Angptl2::Tlr4
12720,MonoMac_expanding,cancer_expanding,1.2646054726682435e-05,Tg,Thrb,Tg::Thrb
12721,myCAF_non_expanding,Mac_expanding,1.2644516629306572e-05,Flrt3,Adgrl2,Flrt3::Adgrl2
12722,myCAF_expanding,AT2_expanding,1.264238316958396e-05,Col4a1,Sdc1,Col4a1::Sdc1
12723,Endothelial_expanding,myCAF_expanding,1.2635118003181284e-05,Tgfb2,Tgfbr1,Tgfb2::Tgfbr1
12724,Mac_non_expanding,cancer_expanding,1.2625236659757292e-05,Cd46,Jag1,Cd46::Jag1
12725,cancer_expanding,Alveolar Macrophage_non_expanding,1.262101427520221e-05,App,Cd74,App::Cd74
12726,AT2_non_expanding,Mac_expanding,1.2620100944049903e-05,Col4a5,Cd44,Col4a5::Cd44
12727,AT2_non_expanding,cancer_expanding,1.2611437343459594e-05,Areg,Egfr,Areg::Egfr
12728,Mesothelial_expanding,MonoMac_expanding,1.2608586353493412e-05,Aldh1a2,Rara,Aldh1a2::Rara
12729,MonoMac_non_expanding,AT2_expanding,1.2602137183460149e-05,Fn1,Sdc4,Fn1::Sdc4
12730,iCAF_non_expanding,AT2_non_expanding,1.259565007063578e-05,Bmp6,Acvr2a,Bmp6::Acvr2a
12731,cancer_non_expanding,cancer_non_expanding,1.2594814597787624e-05,Lama2,Itga7,Lama2::Itga7
12732,cancer_non_expanding,myCAF_non_expanding,1.2593503971164556e-05,Sdc1,Adgra2,Sdc1::Adgra2
12733,myCAF_non_expanding,myCAF_expanding,1.2584431176140451e-05,Nrxn1,Nlgn2,Nrxn1::Nlgn2
12734,MonoMac_non_expanding,cancer_non_expanding,1.2577238458977963e-05,Tnr,Sdc1,Tnr::Sdc1
12735,myCAF_expanding,AT2_expanding,1.2570598174660808e-05,Lamc1,Dag1,Lamc1::Dag1
12736,Alveolar Macrophage_expanding,myCAF_expanding,1.2566650633686349e-05,Ubash3b,Esr1,Ubash3b::Esr1
12737,AT2_expanding,MonoMac_expanding,1.2566353936148782e-05,Sema3c,Nrp2,Sema3c::Nrp2
12738,Mac_expanding,Mac_expanding,1.2561929801732822e-05,Lamc2,Itga7,Lamc2::Itga7
12739,myCAF_non_expanding,Club cell_expanding,1.255533009409335e-05,Lamb1,Itga3,Lamb1::Itga3
12740,cancer_expanding,Club cell_expanding,1.255108364807326e-05,Gls,Grik1,Gls::Grik1
12741,myCAF_non_expanding,cancer_expanding,1.2545608277905998e-05,Thbs2,Itga3,Thbs2::Itga3
12742,Mesothelial_expanding,cancer_expanding,1.2542493801501482e-05,Tgfb2,Tgfbr2,Tgfb2::Tgfbr2
12743,AT2_expanding,Mac_non_expanding,1.2527528035662086e-05,Itgav,Adgre5,Itgav::Adgre5
12744,Ciliated cell_expanding,iCAF_expanding,1.2510854659601358e-05,Flrt3,Unc5c,Flrt3::Unc5c
12745,myCAF_expanding,AT2_non_expanding,1.2510435961729144e-05,Slc6a6,Gabbr1,Slc6a6::Gabbr1
12746,cancer_non_expanding,Ciliated cell_expanding,1.250442817769766e-05,Cd46,Jag1,Cd46::Jag1
12747,myCAF_expanding,myCAF_expanding,1.2503097662525225e-05,Lama1,Itgb1,Lama1::Itgb1
12748,cancer_expanding,myCAF_expanding,1.2501921038233113e-05,Lama5,Itgb8,Lama5::Itgb8
12749,Mac_non_expanding,Pecam1+ Mac_non_expanding,1.249919770076944e-05,Slc1a3,Grin2d,Slc1a3::Grin2d
12750,Mac_expanding,AT2_expanding,1.2497776512256753e-05,Lamc1,Cd44,Lamc1::Cd44
12751,cancer_expanding,myCAF_expanding,1.2492698462016023e-05,Fgf1,Fgfr2,Fgf1::Fgfr2
12752,iCAF_non_expanding,myCAF_non_expanding,1.248486342773362e-05,Lama2,Itgb8,Lama2::Itgb8
12753,MonoMac_non_expanding,Mac_non_expanding,1.2475402709268922e-05,Sema4a,Plxna4,Sema4a::Plxna4
12754,cancer_expanding,AT2_expanding,1.2475172100622346e-05,Col4a2,Sdc1,Col4a2::Sdc1
12755,myCAF_non_expanding,Mac_non_expanding,1.2475058069753616e-05,Lamb1,Itga7,Lamb1::Itga7
12756,cancer_non_expanding,MonoMac_non_expanding,1.2467982974990844e-05,Il7,Il7r,Il7::Il7r
12757,Pericyte_non_expanding,Mac_non_expanding,1.2464941843681662e-05,Col4a1,Itga1,Col4a1::Itga1
12758,Mesothelial_non_expanding,cancer_non_expanding,1.2462069134122162e-05,Thbs1,Cd47,Thbs1::Cd47
12759,cancer_expanding,Endothelial_expanding,1.245873856596244e-05,Thbs1,Cd36,Thbs1::Cd36
12760,myCAF_expanding,cancer_expanding,1.2456523400963313e-05,Thbs1,Sdc4,Thbs1::Sdc4
12761,Mesothelial_expanding,Mac_non_expanding,1.2452600661149942e-05,Wnt4,Fzd6,Wnt4::Fzd6
12762,cancer_non_expanding,myCAF_non_expanding,1.2449694055853113e-05,Tenm4,Adgrl1,Tenm4::Adgrl1
12763,AT2_non_expanding,Alveolar Macrophage_non_expanding,1.2444038902851365e-05,Sema3c,Nrp1,Sema3c::Nrp1
12764,cancer_expanding,Endothelial_non_expanding,1.2441585551819312e-05,Lamc1,Itga1,Lamc1::Itga1
12765,cancer_non_expanding,Ciliated cell_non_expanding,1.243486612412069e-05,Vegfa,Kdr,Vegfa::Kdr
12766,Mac_expanding,Alveolar Macrophage_non_expanding,1.242937754385307e-05,Ptprc,Mrc1,Ptprc::Mrc1
12767,myCAF_expanding,AT2_non_expanding,1.240909655794208e-05,Thbs2,Cd47,Thbs2::Cd47
12768,Ciliated cell_expanding,myCAF_expanding,1.2403521113277826e-05,Thbs3,Itgb1,Thbs3::Itgb1
12769,cancer_expanding,Club cell_non_expanding,1.239746309963694e-05,Bmp7,Bmpr1b,Bmp7::Bmpr1b
12770,myCAF_expanding,Mac_expanding,1.2395193371763278e-05,Thbs1,Itgav,Thbs1::Itgav
12771,AT2_expanding,Mac_non_expanding,1.2394004743179596e-05,Slc18a2,Htr2c,Slc18a2::Htr2c
12772,MonoMac_non_expanding,Mac_non_expanding,1.2393488411693535e-05,Tnr,Itgb6,Tnr::Itgb6
12773,Mesothelial_non_expanding,cancer_non_expanding,1.238557814218111e-05,Aldh1a2,Rarb,Aldh1a2::Rarb
12774,AT2_expanding,iCAF_expanding,1.2378280882973514e-05,Lamc1,Itga9,Lamc1::Itga9
12775,Mac_expanding,MonoMac_non_expanding,1.2377796744631178e-05,Fn1,Itga4,Fn1::Itga4
12776,cancer_expanding,AT2_expanding,1.2374285509507895e-05,Col4a3,Itgb1,Col4a3::Itgb1
12777,Mac_expanding,cancer_expanding,1.2368407515028803e-05,Sftpd,Adgre5,Sftpd::Adgre5
12778,Mac_non_expanding,AT2_non_expanding,1.2366984906297396e-05,Lgals9,Cd44,Lgals9::Cd44
12779,Mac_non_expanding,myCAF_non_expanding,1.2365093669549616e-05,Col4a1,Itgb1,Col4a1::Itgb1
12780,myCAF_expanding,cancer_non_expanding,1.2363715431524971e-05,Lamb3,Itga6,Lamb3::Itga6
12781,AT2_expanding,myCAF_expanding,1.2363697104082302e-05,Col4a2,Itgav,Col4a2::Itgav
12782,cancer_expanding,Alveolar Macrophage_expanding,1.2363597601742206e-05,Flrt2,Adgrl3,Flrt2::Adgrl3
12783,iCAF_non_expanding,cancer_expanding,1.2352662356873399e-05,Fn1,Itga3,Fn1::Itga3
12784,cancer_expanding,myCAF_non_expanding,1.2349423782217871e-05,Bmp7,Bmpr1b,Bmp7::Bmpr1b
12785,Alveolar Macrophage_expanding,AT2_expanding,1.2344195516410442e-05,Slc18a2,Htr2b,Slc18a2::Htr2b
12786,Ciliated cell_non_expanding,AT2_non_expanding,1.2338598220842183e-05,Wnt5b,Fzd6,Wnt5b::Fzd6
12787,B cell_non_expanding,Mac_non_expanding,1.233126066236775e-05,Ddc,Htr1f,Ddc::Htr1f
12788,myCAF_non_expanding,myCAF_non_expanding,1.2322010167879823e-05,Fgf1,Fgfr2,Fgf1::Fgfr2
12789,Pericyte_non_expanding,cancer_non_expanding,1.2320828083248313e-05,Col4a1,Itga3,Col4a1::Itga3
12790,iCAF_non_expanding,Endothelial_non_expanding,1.2315670953160013e-05,Col1a1,Itgb1,Col1a1::Itgb1
12791,AT2_non_expanding,Club cell_expanding,1.2315643691687202e-05,Col4a1,Itga3,Col4a1::Itga3
12792,Pericyte_non_expanding,Mac_non_expanding,1.2315474334891663e-05,Col4a2,Itga1,Col4a2::Itga1
12793,Alveolar Macrophage_expanding,cancer_non_expanding,1.2304788712588251e-05,Lgals9,P4hb,Lgals9::P4hb
12794,cancer_non_expanding,Endothelial_expanding,1.2301283897848484e-05,Sftpd,Adgre5,Sftpd::Adgre5
12795,Mesothelial_expanding,Mac_expanding,1.2300075805383554e-05,Fn1,Itgb6,Fn1::Itgb6
12796,Pericyte_non_expanding,myCAF_non_expanding,1.2298130270693521e-05,Col4a2,Adgrg6,Col4a2::Adgrg6
12797,myCAF_non_expanding,cancer_expanding,1.2280432665739854e-05,Thbs2,Cd47,Thbs2::Cd47
12798,Endothelial_non_expanding,Mac_expanding,1.2279783142873275e-05,Lgals9,Cd44,Lgals9::Cd44
12799,Mac_non_expanding,Alveolar Macrophage_non_expanding,1.2277522086303476e-05,Angptl2,Tlr4,Angptl2::Tlr4
12800,myCAF_non_expanding,myCAF_non_expanding,1.2270028623136577e-05,Fgf2,Fgfr2,Fgf2::Fgfr2
12801,iCAF_non_expanding,cancer_expanding,1.2268873379649577e-05,Thbs2,Itgav,Thbs2::Itgav
12802,Mac_non_expanding,Pecam1+ Mac_non_expanding,1.226726731735339e-05,Gls,Grin2d,Gls::Grin2d
12803,cancer_expanding,Endothelial_non_expanding,1.226366317525328e-05,Lamb1,Itga6,Lamb1::Itga6
12804,Ciliated cell_expanding,AT2_expanding,1.2262854845886475e-05,Wnt5b,Fzd6,Wnt5b::Fzd6
12805,Mesothelial_expanding,AT2_non_expanding,1.2262295715393193e-05,Col6a3,Sdc4,Col6a3::Sdc4
12806,myCAF_non_expanding,AT2_expanding,1.2253707702219727e-05,Col1a2,Sdc1,Col1a2::Sdc1
12807,Club cell_non_expanding,Endothelial_expanding,1.2246534120972885e-05,Lpar3,Adgre5,Lpar3::Adgre5
12808,cancer_non_expanding,Endothelial_expanding,1.2242218529989127e-05,Col4a4,Itga1,Col4a4::Itga1
12809,cancer_non_expanding,myCAF_expanding,1.2242199512798419e-05,Bmp5,Bmpr2,Bmp5::Bmpr2
12810,Mac_non_expanding,MonoMac_expanding,1.2237146591007574e-05,Icam1,Itgb2,Icam1::Itgb2
12811,AT2_non_expanding,Mac_expanding,1.2233030612385524e-05,Lama5,Cd44,Lama5::Cd44
12812,iCAF_expanding,cancer_expanding,1.221894446912865e-05,Col6a2,Itga3,Col6a2::Itga3
12813,AT2_non_expanding,Mesothelial_non_expanding,1.2215095561976625e-05,Col4a4,Itgb1,Col4a4::Itgb1
12814,Mac_non_expanding,AT2_expanding,1.2205392257565995e-05,Lama5,Cd44,Lama5::Cd44
12815,Mac_expanding,Mesothelial_expanding,1.2202034993631495e-05,Sema4a,Nrp1,Sema4a::Nrp1
12816,Ciliated cell_expanding,cancer_expanding,1.2201376648853325e-05,Hsd17b12,Ar,Hsd17b12::Ar
12817,Mac_non_expanding,AT2_expanding,1.2198725521012433e-05,Cdh1,Itgb1,Cdh1::Itgb1
12818,Ciliated cell_expanding,Mac_expanding,1.2195911522800686e-05,Tnr,Itgav,Tnr::Itgav
12819,iCAF_expanding,myCAF_non_expanding,1.21947263874217e-05,Col6a3,Cd44,Col6a3::Cd44
12820,cancer_expanding,Mesothelial_expanding,1.2191124399395442e-05,Thbs1,Cd47,Thbs1::Cd47
12821,myCAF_expanding,Mesothelial_non_expanding,1.218067393356503e-05,Tgfb3,Acvr1,Tgfb3::Acvr1
12822,Mac_non_expanding,cancer_expanding,1.2179931828887809e-05,Sema3c,Plxna2,Sema3c::Plxna2
12823,AT2_non_expanding,myCAF_non_expanding,1.217616001057225e-05,Lamc2,Itgb1,Lamc2::Itgb1
12824,Endothelial_non_expanding,Endothelial_non_expanding,1.2175339940012277e-05,Efnb2,Ephb1,Efnb2::Ephb1
12825,myCAF_non_expanding,Mac_expanding,1.2173466221784972e-05,Col4a2,Itga9,Col4a2::Itga9
12826,Mesothelial_non_expanding,cancer_expanding,1.2172395286567396e-05,Col6a1,Cd44,Col6a1::Cd44
12827,Mesothelial_non_expanding,cancer_expanding,1.2171865486842807e-05,Igf1,Itga6,Igf1::Itga6
12828,cancer_expanding,myCAF_non_expanding,1.217085388047513e-05,Col6a2,Itgb1,Col6a2::Itgb1
12829,MonoMac_expanding,Mesothelial_non_expanding,1.2160713369147603e-05,Fn1,Itga5,Fn1::Itga5
12830,myCAF_non_expanding,AT2_non_expanding,1.215986723036798e-05,Col4a2,Cd44,Col4a2::Cd44
12831,Ciliated cell_expanding,cancer_expanding,1.2155801283621253e-05,Thbs1,Itgb1,Thbs1::Itgb1
12832,iCAF_non_expanding,myCAF_non_expanding,1.2153266685689342e-05,Tgfb2,Tgfbr1,Tgfb2::Tgfbr1
12833,cancer_expanding,Mac_expanding,1.2141549187718144e-05,Lama2,Itga9,Lama2::Itga9
12834,Mesothelial_expanding,cancer_expanding,1.2140647762456676e-05,Lgals9,Cd44,Lgals9::Cd44
12835,cancer_expanding,Endothelial_non_expanding,1.2132022713156263e-05,Fn1,Itgav,Fn1::Itgav
12836,cancer_non_expanding,myCAF_non_expanding,1.2129237633686722e-05,Col4a4,Itgav,Col4a4::Itgav
12837,Club cell_expanding,Ciliated cell_expanding,1.2121864814174638e-05,Aldh1a1,Rara,Aldh1a1::Rara
12838,Mac_expanding,Alveolar Macrophage_non_expanding,1.2115149800110664e-05,Lama3,Cd44,Lama3::Cd44
12839,Mesothelial_non_expanding,cancer_expanding,1.2087029945388911e-05,Slc6a6,Gabbr1,Slc6a6::Gabbr1
12840,myCAF_expanding,Mac_expanding,1.2085352845181875e-05,Lama1,Itga1,Lama1::Itga1
12841,AT2_expanding,Mac_non_expanding,1.2071107153512302e-05,Lamb3,Itgav,Lamb3::Itgav
12842,Mac_expanding,myCAF_expanding,1.2064444863955388e-05,Col4a2,Itgb1,Col4a2::Itgb1
12843,iCAF_expanding,cancer_non_expanding,1.2055901945527108e-05,Thbs1,Itgav,Thbs1::Itgav
12844,cancer_expanding,Endothelial_expanding,1.205075184108052e-05,Flrt2,Adgrl2,Flrt2::Adgrl2
12845,cancer_expanding,cancer_expanding,1.2049475702823002e-05,Nectin3,Pvr,Nectin3::Pvr
12846,Mesothelial_expanding,cancer_expanding,1.2045462650307995e-05,Efna5,Epha4,Efna5::Epha4
12847,Mesothelial_expanding,Alveolar Macrophage_expanding,1.204309968142786e-05,Aldh1a2,Rara,Aldh1a2::Rara
12848,Mesothelial_expanding,Mac_non_expanding,1.204248045384973e-05,Col6a3,Itga9,Col6a3::Itga9
12849,myCAF_expanding,Mesothelial_non_expanding,1.2033714859325133e-05,Col6a3,Itga9,Col6a3::Itga9
12850,myCAF_expanding,cancer_expanding,1.203120192098101e-05,Sema6d,Plxna1,Sema6d::Plxna1
12851,Endothelial_non_expanding,AT2_non_expanding,1.201873437813979e-05,Jam2,Itgav,Jam2::Itgav
12852,Mac_expanding,AT2_expanding,1.201273308204921e-05,Angpt2,Itgb1,Angpt2::Itgb1
12853,Pericyte_expanding,cancer_expanding,1.2012152539751332e-05,Lama4,Itgav,Lama4::Itgav
12854,cancer_non_expanding,Pecam1+ Mac_non_expanding,1.2010666990875051e-05,Cdh1,Itgb7,Cdh1::Itgb7
12855,MonoMac_non_expanding,Alveolar Macrophage_non_expanding,1.2007904049715296e-05,App,Cd74,App::Cd74
12856,cancer_non_expanding,cancer_non_expanding,1.1992545881700134e-05,Lama2,Adgrg6,Lama2::Adgrg6
12857,Club cell_non_expanding,Mac_non_expanding,1.1986349992469863e-05,Il18,Il18rap,Il18::Il18rap
12858,cancer_expanding,myCAF_non_expanding,1.1975198331574227e-05,Sema3c,Nrp2,Sema3c::Nrp2
